UniqueID,run_name,run_order,sample,group,Samplepath,Blank1,Blank2,abs
SL_empty,spiffy_lang,42,spiffy_lang/Group006Sample0007,Group006,spiffy_lang/Group006Sample0007SEM.dat,spiffy_lang/Group006Sample0001BEM.dat,spiffy_lang/Group002Sample0001BEM.dat,spiffy_lang/Group006Sample0007ABS.dat
Mo22_0669,diel_run1,1,diel_run1/Group001Sample0001,Group001,diel_run1/Group001Sample0001SEM.dat,diel_run1/Group001Sample0001BEM.dat,diel_run1/Group002Sample0001BEM.dat,diel_run1/Group001Sample0001ABS.dat
Mo22_0648,diel_run1,2,diel_run1/Group001Sample0002,Group001,diel_run1/Group001Sample0002SEM.dat,diel_run1/Group001Sample0001BEM.dat,diel_run1/Group002Sample0001BEM.dat,diel_run1/Group001Sample0002ABS.dat
Mo22_0676,diel_run1,3,diel_run1/Group001Sample0003,Group001,diel_run1/Group001Sample0003SEM.dat,diel_run1/Group001Sample0001BEM.dat,diel_run1/Group002Sample0001BEM.dat,diel_run1/Group001Sample0003ABS.dat
Mo22_0613,diel_run1,4,diel_run1/Group001Sample0004,Group001,diel_run1/Group001Sample0004SEM.dat,diel_run1/Group001Sample0001BEM.dat,diel_run1/Group002Sample0001BEM.dat,diel_run1/Group001Sample0004ABS.dat
Mo22_0611,diel_run1,5,diel_run1/Group001Sample0005,Group001,diel_run1/Group001Sample0005SEM.dat,diel_run1/Group001Sample0001BEM.dat,diel_run1/Group002Sample0001BEM.dat,diel_run1/Group001Sample0005ABS.dat
Mo22_0653,diel_run1,6,diel_run1/Group001Sample0006,Group001,diel_run1/Group001Sample0006SEM.dat,diel_run1/Group001Sample0001BEM.dat,diel_run1/Group002Sample0001BEM.dat,diel_run1/Group001Sample0006ABS.dat
Mo22_0671,diel_run1,7,diel_run1/Group001Sample0007,Group001,diel_run1/Group001Sample0007SEM.dat,diel_run1/Group001Sample0001BEM.dat,diel_run1/Group002Sample0001BEM.dat,diel_run1/Group001Sample0007ABS.dat
Mo22_0694,diel_run1,8,diel_run1/Group002Sample0001,Group002,diel_run1/Group002Sample0001SEM.dat,diel_run1/Group002Sample0001BEM.dat,diel_run1/Group003Sample0001BEM.dat,diel_run1/Group002Sample0001ABS.dat
Mo22_0030,diel_run1,9,diel_run1/Group002Sample0002,Group002,diel_run1/Group002Sample0002SEM.dat,diel_run1/Group002Sample0001BEM.dat,diel_run1/Group003Sample0001BEM.dat,diel_run1/Group002Sample0002ABS.dat
Mo22_0070,diel_run1,10,diel_run1/Group002Sample0003,Group002,diel_run1/Group002Sample0003SEM.dat,diel_run1/Group002Sample0001BEM.dat,diel_run1/Group003Sample0001BEM.dat,diel_run1/Group002Sample0003ABS.dat
Mo22_0682,diel_run1,11,diel_run1/Group002Sample0004,Group002,diel_run1/Group002Sample0004SEM.dat,diel_run1/Group002Sample0001BEM.dat,diel_run1/Group003Sample0001BEM.dat,diel_run1/Group002Sample0004ABS.dat
Mo22_0672,diel_run1,12,diel_run1/Group002Sample0005,Group002,diel_run1/Group002Sample0005SEM.dat,diel_run1/Group002Sample0001BEM.dat,diel_run1/Group003Sample0001BEM.dat,diel_run1/Group002Sample0005ABS.dat
Mo22_0097,diel_run1,13,diel_run1/Group002Sample0006,Group002,diel_run1/Group002Sample0006SEM.dat,diel_run1/Group002Sample0001BEM.dat,diel_run1/Group003Sample0001BEM.dat,diel_run1/Group002Sample0006ABS.dat
Mo22_0032,diel_run1,14,diel_run1/Group002Sample0007,Group002,diel_run1/Group002Sample0007SEM.dat,diel_run1/Group002Sample0001BEM.dat,diel_run1/Group003Sample0001BEM.dat,diel_run1/Group002Sample0007ABS.dat
Mo22_0677,diel_run1,15,diel_run1/Group003Sample0001,Group003,diel_run1/Group003Sample0001SEM.dat,diel_run1/Group003Sample0001BEM.dat,diel_run1/Group005Sample0001BEM.dat,diel_run1/Group003Sample0001ABS.dat
Mo22_0683,diel_run1,16,diel_run1/Group003Sample0002,Group003,diel_run1/Group003Sample0002SEM.dat,diel_run1/Group003Sample0001BEM.dat,diel_run1/Group005Sample0001BEM.dat,diel_run1/Group003Sample0002ABS.dat
Mo22_0655,diel_run1,17,diel_run1/Group003Sample0003,Group003,diel_run1/Group003Sample0003SEM.dat,diel_run1/Group003Sample0001BEM.dat,diel_run1/Group005Sample0001BEM.dat,diel_run1/Group003Sample0003ABS.dat
Mo22_0600,diel_run1,18,diel_run1/Group003Sample0004,Group003,diel_run1/Group003Sample0004SEM.dat,diel_run1/Group003Sample0001BEM.dat,diel_run1/Group005Sample0001BEM.dat,diel_run1/Group003Sample0004ABS.dat
Mo22_0091,diel_run1,19,diel_run1/Group003Sample0005,Group003,diel_run1/Group003Sample0005SEM.dat,diel_run1/Group003Sample0001BEM.dat,diel_run1/Group005Sample0001BEM.dat,diel_run1/Group003Sample0005ABS.dat
Mo22_0028,diel_run1,20,diel_run1/Group003Sample0006,Group003,diel_run1/Group003Sample0006SEM.dat,diel_run1/Group003Sample0001BEM.dat,diel_run1/Group005Sample0001BEM.dat,diel_run1/Group003Sample0006ABS.dat
Mo22_0612,diel_run1,21,diel_run1/Group003Sample0007,Group003,diel_run1/Group003Sample0007SEM.dat,diel_run1/Group003Sample0001BEM.dat,diel_run1/Group005Sample0001BEM.dat,diel_run1/Group003Sample0007ABS.dat
Mo22_0095,diel_run1,22,diel_run1/Group004Sample0001,Group004,diel_run1/Group004Sample0001SEM.dat,diel_run1/Group005Sample0001BEM.dat,diel_run1/Group005Sample0001BEM.dat,diel_run1/Group004Sample0001ABS.dat
Mo22_0657,diel_run1,23,diel_run1/Group004Sample0002,Group004,diel_run1/Group004Sample0002SEM.dat,diel_run1/Group005Sample0001BEM.dat,diel_run1/Group005Sample0001BEM.dat,diel_run1/Group004Sample0002ABS.dat
Mo22_0585,diel_run1,24,diel_run1/Group004Sample0003,Group004,diel_run1/Group004Sample0003SEM.dat,diel_run1/Group005Sample0001BEM.dat,diel_run1/Group005Sample0001BEM.dat,diel_run1/Group004Sample0003ABS.dat
Mo22_0062,diel_run1,25,diel_run1/Group004Sample0004,Group004,diel_run1/Group004Sample0004SEM.dat,diel_run1/Group005Sample0001BEM.dat,diel_run1/Group005Sample0001BEM.dat,diel_run1/Group004Sample0004ABS.dat
Mo22_0681,diel_run1,26,diel_run1/Group004Sample0005,Group004,diel_run1/Group004Sample0005SEM.dat,diel_run1/Group005Sample0001BEM.dat,diel_run1/Group005Sample0001BEM.dat,diel_run1/Group004Sample0005ABS.dat
Mo22_0651,diel_run1,27,diel_run1/Group004Sample0006,Group004,diel_run1/Group004Sample0006SEM.dat,diel_run1/Group005Sample0001BEM.dat,diel_run1/Group005Sample0001BEM.dat,diel_run1/Group004Sample0006ABS.dat
Mo22_0670,diel_run1,28,diel_run1/Group004Sample0007,Group004,diel_run1/Group004Sample0007SEM.dat,diel_run1/Group005Sample0001BEM.dat,diel_run1/Group005Sample0001BEM.dat,diel_run1/Group004Sample0007ABS.dat
Mo22_0591,diel_run1,29,diel_run1/Group005Sample0001,Group005,diel_run1/Group005Sample0001SEM.dat,diel_run1/Group005Sample0001BEM.dat,diel_run1/Group001Sample0001BEM.dat,diel_run1/Group005Sample0001ABS.dat
Mo22_0602,diel_run1,30,diel_run1/Group005Sample0002,Group005,diel_run1/Group005Sample0002SEM.dat,diel_run1/Group005Sample0001BEM.dat,diel_run1/Group001Sample0001BEM.dat,diel_run1/Group005Sample0002ABS.dat
Mo22_0673,diel_run1,31,diel_run1/Group005Sample0003,Group005,diel_run1/Group005Sample0003SEM.dat,diel_run1/Group005Sample0001BEM.dat,diel_run1/Group001Sample0001BEM.dat,diel_run1/Group005Sample0003ABS.dat
Mo22_0098,diel_run1,32,diel_run1/Group005Sample0004,Group005,diel_run1/Group005Sample0004SEM.dat,diel_run1/Group005Sample0001BEM.dat,diel_run1/Group001Sample0001BEM.dat,diel_run1/Group005Sample0004ABS.dat
Mo22_0024,diel_run1,33,diel_run1/Group005Sample0005,Group005,diel_run1/Group005Sample0005SEM.dat,diel_run1/Group005Sample0001BEM.dat,diel_run1/Group001Sample0001BEM.dat,diel_run1/Group005Sample0005ABS.dat
Mo22_0584,diel_run1,34,diel_run1/Group005Sample0006,Group005,diel_run1/Group005Sample0006SEM.dat,diel_run1/Group005Sample0001BEM.dat,diel_run1/Group001Sample0001BEM.dat,diel_run1/Group005Sample0006ABS.dat
Mo22_0601,diel_run1,35,diel_run1/Group005Sample0007,Group005,diel_run1/Group005Sample0007SEM.dat,diel_run1/Group005Sample0001BEM.dat,diel_run1/Group001Sample0001BEM.dat,diel_run1/Group005Sample0007ABS.dat
Mo22_0063,diel_run2,1,diel_run2/Group001Sample0001,Group001,diel_run2/Group001Sample0001SEM.dat,diel_run2/Group001Sample0001BEM.dat,diel_run2/Group003Sample0001BEM.dat,diel_run2/Group001Sample0001ABS.dat
Mo22_0663,diel_run2,2,diel_run2/Group001Sample0002,Group001,diel_run2/Group001Sample0002SEM.dat,diel_run2/Group001Sample0001BEM.dat,diel_run2/Group003Sample0001BEM.dat,diel_run2/Group001Sample0002ABS.dat
Mo22_0592,diel_run2,3,diel_run2/Group001Sample0003,Group001,diel_run2/Group001Sample0003SEM.dat,diel_run2/Group001Sample0001BEM.dat,diel_run2/Group003Sample0001BEM.dat,diel_run2/Group001Sample0003ABS.dat
Mo22_0029,diel_run2,4,diel_run2/Group001Sample0004,Group001,diel_run2/Group001Sample0004SEM.dat,diel_run2/Group001Sample0001BEM.dat,diel_run2/Group003Sample0001BEM.dat,diel_run2/Group001Sample0004ABS.dat
Mo22_0588,diel_run2,5,diel_run2/Group001Sample0005,Group001,diel_run2/Group001Sample0005SEM.dat,diel_run2/Group001Sample0001BEM.dat,diel_run2/Group003Sample0001BEM.dat,diel_run2/Group001Sample0005ABS.dat
Mo22_0020,diel_run2,6,diel_run2/Group001Sample0006,Group001,diel_run2/Group001Sample0006SEM.dat,diel_run2/Group001Sample0001BEM.dat,diel_run2/Group003Sample0001BEM.dat,diel_run2/Group001Sample0006ABS.dat
Mo22_0616,diel_run2,7,diel_run2/Group001Sample0007,Group001,diel_run2/Group001Sample0007SEM.dat,diel_run2/Group001Sample0001BEM.dat,diel_run2/Group003Sample0001BEM.dat,diel_run2/Group001Sample0007ABS.dat
Mo22_0026,diel_run2,8,diel_run2/Group002Sample0001,Group002,diel_run2/Group002Sample0001SEM.dat,diel_run2/Group003Sample0001BEM.dat,diel_run2/Group003Sample0001BEM.dat,diel_run2/Group002Sample0001ABS.dat
Mo22_0679,diel_run2,9,diel_run2/Group002Sample0002,Group002,diel_run2/Group002Sample0002SEM.dat,diel_run2/Group003Sample0001BEM.dat,diel_run2/Group003Sample0001BEM.dat,diel_run2/Group002Sample0002ABS.dat
Mo22_0064,diel_run2,10,diel_run2/Group002Sample0003,Group002,diel_run2/Group002Sample0003SEM.dat,diel_run2/Group003Sample0001BEM.dat,diel_run2/Group003Sample0001BEM.dat,diel_run2/Group002Sample0003ABS.dat
Mo22_0052,diel_run2,11,diel_run2/Group002Sample0004,Group002,diel_run2/Group002Sample0004SEM.dat,diel_run2/Group003Sample0001BEM.dat,diel_run2/Group003Sample0001BEM.dat,diel_run2/Group002Sample0004ABS.dat
Mo22_0082,diel_run2,12,diel_run2/Group002Sample0005,Group002,diel_run2/Group002Sample0005SEM.dat,diel_run2/Group003Sample0001BEM.dat,diel_run2/Group003Sample0001BEM.dat,diel_run2/Group002Sample0005ABS.dat
Mo22_0018,diel_run2,13,diel_run2/Group002Sample0006,Group002,diel_run2/Group002Sample0006SEM.dat,diel_run2/Group003Sample0001BEM.dat,diel_run2/Group003Sample0001BEM.dat,diel_run2/Group002Sample0006ABS.dat
Mo22_0649,diel_run2,14,diel_run2/Group002Sample0007,Group002,diel_run2/Group002Sample0007SEM.dat,diel_run2/Group003Sample0001BEM.dat,diel_run2/Group003Sample0001BEM.dat,diel_run2/Group002Sample0007ABS.dat
Mo22_0065,diel_run2,15,diel_run2/Group003Sample0001,Group003,diel_run2/Group003Sample0001SEM.dat,diel_run2/Group003Sample0001BEM.dat,diel_run2/Group004Sample0001BEM.dat,diel_run2/Group003Sample0001ABS.dat
Mo22_0674,diel_run2,16,diel_run2/Group003Sample0002,Group003,diel_run2/Group003Sample0002SEM.dat,diel_run2/Group003Sample0001BEM.dat,diel_run2/Group004Sample0001BEM.dat,diel_run2/Group003Sample0002ABS.dat
Mo22_0606,diel_run2,17,diel_run2/Group003Sample0003,Group003,diel_run2/Group003Sample0003SEM.dat,diel_run2/Group003Sample0001BEM.dat,diel_run2/Group004Sample0001BEM.dat,diel_run2/Group003Sample0003ABS.dat
Mo22_061,diel_run2,18,diel_run2/Group003Sample0004,Group003,diel_run2/Group003Sample0004SEM.dat,diel_run2/Group003Sample0001BEM.dat,diel_run2/Group004Sample0001BEM.dat,diel_run2/Group003Sample0004ABS.dat
Mo22_022,diel_run2,19,diel_run2/Group003Sample0005,Group003,diel_run2/Group003Sample0005SEM.dat,diel_run2/Group003Sample0001BEM.dat,diel_run2/Group004Sample0001BEM.dat,diel_run2/Group003Sample0005ABS.dat
Mo22_0658,diel_run2,20,diel_run2/Group003Sample0006,Group003,diel_run2/Group003Sample0006SEM.dat,diel_run2/Group003Sample0001BEM.dat,diel_run2/Group004Sample0001BEM.dat,diel_run2/Group003Sample0006ABS.dat
Mo22_0647,diel_run2,21,diel_run2/Group003Sample0007,Group003,diel_run2/Group003Sample0007SEM.dat,diel_run2/Group003Sample0001BEM.dat,diel_run2/Group004Sample0001BEM.dat,diel_run2/Group003Sample0007ABS.dat
Mo22_099,diel_run2,22,diel_run2/Group004Sample0001,Group004,diel_run2/Group004Sample0001SEM.dat,diel_run2/Group004Sample0001BEM.dat,diel_run2/Group005Sample0001BEM.dat,diel_run2/Group004Sample0001ABS.dat
Mo22_066,diel_run2,23,diel_run2/Group004Sample0002,Group004,diel_run2/Group004Sample0002SEM.dat,diel_run2/Group004Sample0001BEM.dat,diel_run2/Group005Sample0001BEM.dat,diel_run2/Group004Sample0002ABS.dat
Mo22_0607,diel_run2,24,diel_run2/Group004Sample0003,Group004,diel_run2/Group004Sample0003SEM.dat,diel_run2/Group004Sample0001BEM.dat,diel_run2/Group005Sample0001BEM.dat,diel_run2/Group004Sample0003ABS.dat
Mo22_0659,diel_run2,25,diel_run2/Group004Sample0004,Group004,diel_run2/Group004Sample0004SEM.dat,diel_run2/Group004Sample0001BEM.dat,diel_run2/Group005Sample0001BEM.dat,diel_run2/Group004Sample0004ABS.dat
Mo22_0660,diel_run2,26,diel_run2/Group004Sample0005,Group004,diel_run2/Group004Sample0005SEM.dat,diel_run2/Group004Sample0001BEM.dat,diel_run2/Group005Sample0001BEM.dat,diel_run2/Group004Sample0005ABS.dat
Mo22_0650,diel_run2,27,diel_run2/Group004Sample0006,Group004,diel_run2/Group004Sample0006SEM.dat,diel_run2/Group004Sample0001BEM.dat,diel_run2/Group005Sample0001BEM.dat,diel_run2/Group004Sample0006ABS.dat
Mo22_0603,diel_run2,28,diel_run2/Group004Sample0007,Group004,diel_run2/Group004Sample0007SEM.dat,diel_run2/Group004Sample0001BEM.dat,diel_run2/Group005Sample0001BEM.dat,diel_run2/Group004Sample0007ABS.dat
Mo22_0666,diel_run2,29,diel_run2/Group005Sample0001,Group005,diel_run2/Group005Sample0001SEM.dat,diel_run2/Group005Sample0001BEM.dat,diel_run2/Group006Sample0001BEM.dat,diel_run2/Group005Sample0001ABS.dat
Mo22_0656,diel_run2,30,diel_run2/Group005Sample0002,Group005,diel_run2/Group005Sample0002SEM.dat,diel_run2/Group005Sample0001BEM.dat,diel_run2/Group006Sample0001BEM.dat,diel_run2/Group005Sample0002ABS.dat
Mo22_0664,diel_run2,31,diel_run2/Group005Sample0003,Group005,diel_run2/Group005Sample0003SEM.dat,diel_run2/Group005Sample0001BEM.dat,diel_run2/Group006Sample0001BEM.dat,diel_run2/Group005Sample0003ABS.dat
Mo22_0695,diel_run2,32,diel_run2/Group005Sample0004,Group005,diel_run2/Group005Sample0004SEM.dat,diel_run2/Group005Sample0001BEM.dat,diel_run2/Group006Sample0001BEM.dat,diel_run2/Group005Sample0004ABS.dat
Mo22_0662,diel_run2,33,diel_run2/Group005Sample0005,Group005,diel_run2/Group005Sample0005SEM.dat,diel_run2/Group005Sample0001BEM.dat,diel_run2/Group006Sample0001BEM.dat,diel_run2/Group005Sample0005ABS.dat
Mo22_0027,diel_run2,34,diel_run2/Group005Sample0006,Group005,diel_run2/Group005Sample0006SEM.dat,diel_run2/Group005Sample0001BEM.dat,diel_run2/Group006Sample0001BEM.dat,diel_run2/Group005Sample0006ABS.dat
Mo22_0094,diel_run2,35,diel_run2/Group005Sample0007,Group005,diel_run2/Group005Sample0007SEM.dat,diel_run2/Group005Sample0001BEM.dat,diel_run2/Group006Sample0001BEM.dat,diel_run2/Group005Sample0007ABS.dat
Mo22_0661,diel_run2,36,diel_run2/Group006Sample0001,Group006,diel_run2/Group006Sample0001SEM.dat,diel_run2/Group006Sample0001BEM.dat,diel_run2/Group001Sample0001BEM.dat,diel_run2/Group006Sample0001ABS.dat
Mo22_0586,diel_run2,37,diel_run2/Group006Sample0002,Group006,diel_run2/Group006Sample0002SEM.dat,diel_run2/Group006Sample0001BEM.dat,diel_run2/Group001Sample0001BEM.dat,diel_run2/Group006Sample0002ABS.dat
Mo22_0654,diel_run2,38,diel_run2/Group006Sample0003,Group006,diel_run2/Group006Sample0003SEM.dat,diel_run2/Group006Sample0001BEM.dat,diel_run2/Group001Sample0001BEM.dat,diel_run2/Group006Sample0003ABS.dat
Mo22_0675,diel_run2,39,diel_run2/Group006Sample0004,Group006,diel_run2/Group006Sample0004SEM.dat,diel_run2/Group006Sample0001BEM.dat,diel_run2/Group001Sample0001BEM.dat,diel_run2/Group006Sample0004ABS.dat
Mo22_0656_rerun,diel_run2,40,diel_run2/Group006Sample0005,Group006,diel_run2/Group006Sample0005SEM.dat,diel_run2/Group006Sample0001BEM.dat,diel_run2/Group001Sample0001BEM.dat,diel_run2/Group006Sample0005ABS.dat
1_run1_1,aroundtheisland_run1,1,aroundtheisland_run1/Group001Sample0001,Group001,aroundtheisland_run1/Group001Sample0001SEM.dat,aroundtheisland_run1/Group001Sample0001BEM.dat,aroundtheisland_run1/Group002Sample0001BEM.dat,aroundtheisland_run1/Group001Sample0001ABS.dat
2_run1_2,aroundtheisland_run1,2,aroundtheisland_run1/Group001Sample0002,Group001,aroundtheisland_run1/Group001Sample0002SEM.dat,aroundtheisland_run1/Group001Sample0001BEM.dat,aroundtheisland_run1/Group002Sample0001BEM.dat,aroundtheisland_run1/Group001Sample0002ABS.dat
3_run1_3,aroundtheisland_run1,3,aroundtheisland_run1/Group001Sample0003,Group001,aroundtheisland_run1/Group001Sample0003SEM.dat,aroundtheisland_run1/Group001Sample0001BEM.dat,aroundtheisland_run1/Group002Sample0001BEM.dat,aroundtheisland_run1/Group001Sample0003ABS.dat
1_run1_4,aroundtheisland_run1,4,aroundtheisland_run1/Group001Sample0004,Group001,aroundtheisland_run1/Group001Sample0004SEM.dat,aroundtheisland_run1/Group001Sample0001BEM.dat,aroundtheisland_run1/Group002Sample0001BEM.dat,aroundtheisland_run1/Group001Sample0004ABS.dat
4_run1_5,aroundtheisland_run1,5,aroundtheisland_run1/Group001Sample0005,Group001,aroundtheisland_run1/Group001Sample0005SEM.dat,aroundtheisland_run1/Group001Sample0001BEM.dat,aroundtheisland_run1/Group002Sample0001BEM.dat,aroundtheisland_run1/Group001Sample0005ABS.dat
5_run1_6,aroundtheisland_run1,6,aroundtheisland_run1/Group001Sample0006,Group001,aroundtheisland_run1/Group001Sample0006SEM.dat,aroundtheisland_run1/Group001Sample0001BEM.dat,aroundtheisland_run1/Group002Sample0001BEM.dat,aroundtheisland_run1/Group001Sample0006ABS.dat
6_run1_7,aroundtheisland_run1,7,aroundtheisland_run1/Group001Sample0007,Group001,aroundtheisland_run1/Group001Sample0007SEM.dat,aroundtheisland_run1/Group001Sample0001BEM.dat,aroundtheisland_run1/Group002Sample0001BEM.dat,aroundtheisland_run1/Group001Sample0007ABS.dat
milliq_run1_8,aroundtheisland_run1,8,aroundtheisland_run1/Group002Sample0001,Group002,aroundtheisland_run1/Group002Sample0001SEM.dat,aroundtheisland_run1/Group002Sample0001BEM.dat,aroundtheisland_run1/Group003Sample0001BEM.dat,aroundtheisland_run1/Group002Sample0001ABS.dat
milliq_run1_9,aroundtheisland_run1,9,aroundtheisland_run1/Group002Sample0002,Group002,aroundtheisland_run1/Group002Sample0002SEM.dat,aroundtheisland_run1/Group002Sample0001BEM.dat,aroundtheisland_run1/Group003Sample0001BEM.dat,aroundtheisland_run1/Group002Sample0002ABS.dat
milliq_run1_10,aroundtheisland_run1,10,aroundtheisland_run1/Group002Sample0003,Group002,aroundtheisland_run1/Group002Sample0003SEM.dat,aroundtheisland_run1/Group002Sample0001BEM.dat,aroundtheisland_run1/Group003Sample0001BEM.dat,aroundtheisland_run1/Group002Sample0003ABS.dat
milliq_run1_11,aroundtheisland_run1,11,aroundtheisland_run1/Group002Sample0004,Group002,aroundtheisland_run1/Group002Sample0004SEM.dat,aroundtheisland_run1/Group002Sample0001BEM.dat,aroundtheisland_run1/Group003Sample0001BEM.dat,aroundtheisland_run1/Group002Sample0004ABS.dat
milliq_run1_12,aroundtheisland_run1,12,aroundtheisland_run1/Group002Sample0005,Group002,aroundtheisland_run1/Group002Sample0005SEM.dat,aroundtheisland_run1/Group002Sample0001BEM.dat,aroundtheisland_run1/Group003Sample0001BEM.dat,aroundtheisland_run1/Group002Sample0005ABS.dat
milliq_run1_13,aroundtheisland_run1,13,aroundtheisland_run1/Group002Sample0006,Group002,aroundtheisland_run1/Group002Sample0006SEM.dat,aroundtheisland_run1/Group002Sample0001BEM.dat,aroundtheisland_run1/Group003Sample0001BEM.dat,aroundtheisland_run1/Group002Sample0006ABS.dat
milliq_run1_14,aroundtheisland_run1,14,aroundtheisland_run1/Group002Sample0007,Group002,aroundtheisland_run1/Group002Sample0007SEM.dat,aroundtheisland_run1/Group002Sample0001BEM.dat,aroundtheisland_run1/Group003Sample0001BEM.dat,aroundtheisland_run1/Group002Sample0007ABS.dat
7_run1_15,aroundtheisland_run1,15,aroundtheisland_run1/Group003Sample0001,Group003,aroundtheisland_run1/Group003Sample0001SEM.dat,aroundtheisland_run1/Group003Sample0001BEM.dat,aroundtheisland_run1/Group001Sample0001BEM.dat,aroundtheisland_run1/Group003Sample0001ABS.dat
8_run2_1,aroundtheisland_run2,1,aroundtheisland_run2/Group001Sample0001,Group001,aroundtheisland_run2/Group001Sample0001SEM.dat,aroundtheisland_run2/Group001Sample0001BEM.dat,aroundtheisland_run2/Group002Sample0001BEM.dat,aroundtheisland_run2/Group001Sample0001ABS.dat
9_run2_2,aroundtheisland_run2,2,aroundtheisland_run2/Group001Sample0002,Group001,aroundtheisland_run2/Group001Sample0002SEM.dat,aroundtheisland_run2/Group001Sample0001BEM.dat,aroundtheisland_run2/Group002Sample0001BEM.dat,aroundtheisland_run2/Group001Sample0002ABS.dat
10_run2_3,aroundtheisland_run2,3,aroundtheisland_run2/Group001Sample0003,Group001,aroundtheisland_run2/Group001Sample0003SEM.dat,aroundtheisland_run2/Group001Sample0001BEM.dat,aroundtheisland_run2/Group002Sample0001BEM.dat,aroundtheisland_run2/Group001Sample0003ABS.dat
11_run2_4,aroundtheisland_run2,4,aroundtheisland_run2/Group001Sample0004,Group001,aroundtheisland_run2/Group001Sample0004SEM.dat,aroundtheisland_run2/Group001Sample0001BEM.dat,aroundtheisland_run2/Group002Sample0001BEM.dat,aroundtheisland_run2/Group001Sample0004ABS.dat
13_run2_5,aroundtheisland_run2,5,aroundtheisland_run2/Group001Sample0005,Group001,aroundtheisland_run2/Group001Sample0005SEM.dat,aroundtheisland_run2/Group001Sample0001BEM.dat,aroundtheisland_run2/Group002Sample0001BEM.dat,aroundtheisland_run2/Group001Sample0005ABS.dat
14_run2_6,aroundtheisland_run2,6,aroundtheisland_run2/Group001Sample0006,Group001,aroundtheisland_run2/Group001Sample0006SEM.dat,aroundtheisland_run2/Group001Sample0001BEM.dat,aroundtheisland_run2/Group002Sample0001BEM.dat,aroundtheisland_run2/Group001Sample0006ABS.dat
15_run2_7,aroundtheisland_run2,7,aroundtheisland_run2/Group001Sample0007,Group001,aroundtheisland_run2/Group001Sample0007SEM.dat,aroundtheisland_run2/Group001Sample0001BEM.dat,aroundtheisland_run2/Group002Sample0001BEM.dat,aroundtheisland_run2/Group001Sample0007ABS.dat
25_run2_8,aroundtheisland_run2,8,aroundtheisland_run2/Group002Sample0001,Group002,aroundtheisland_run2/Group002Sample0001SEM.dat,aroundtheisland_run2/Group002Sample0001BEM.dat,aroundtheisland_run2/Group003Sample0001BEM.dat,aroundtheisland_run2/Group002Sample0001ABS.dat
31_run2_9,aroundtheisland_run2,9,aroundtheisland_run2/Group002Sample0002,Group002,aroundtheisland_run2/Group002Sample0002SEM.dat,aroundtheisland_run2/Group002Sample0001BEM.dat,aroundtheisland_run2/Group003Sample0001BEM.dat,aroundtheisland_run2/Group002Sample0002ABS.dat
47_run2_10,aroundtheisland_run2,10,aroundtheisland_run2/Group002Sample0003,Group002,aroundtheisland_run2/Group002Sample0003SEM.dat,aroundtheisland_run2/Group002Sample0001BEM.dat,aroundtheisland_run2/Group003Sample0001BEM.dat,aroundtheisland_run2/Group002Sample0003ABS.dat
49_run2_11,aroundtheisland_run2,11,aroundtheisland_run2/Group002Sample0004,Group002,aroundtheisland_run2/Group002Sample0004SEM.dat,aroundtheisland_run2/Group002Sample0001BEM.dat,aroundtheisland_run2/Group003Sample0001BEM.dat,aroundtheisland_run2/Group002Sample0004ABS.dat
50_run2_12,aroundtheisland_run2,12,aroundtheisland_run2/Group002Sample0005,Group002,aroundtheisland_run2/Group002Sample0005SEM.dat,aroundtheisland_run2/Group002Sample0001BEM.dat,aroundtheisland_run2/Group003Sample0001BEM.dat,aroundtheisland_run2/Group002Sample0005ABS.dat
68_run2_13,aroundtheisland_run2,13,aroundtheisland_run2/Group002Sample0006,Group002,aroundtheisland_run2/Group002Sample0006SEM.dat,aroundtheisland_run2/Group002Sample0001BEM.dat,aroundtheisland_run2/Group003Sample0001BEM.dat,aroundtheisland_run2/Group002Sample0006ABS.dat
70_run2_14,aroundtheisland_run2,14,aroundtheisland_run2/Group002Sample0007,Group002,aroundtheisland_run2/Group002Sample0007SEM.dat,aroundtheisland_run2/Group002Sample0001BEM.dat,aroundtheisland_run2/Group003Sample0001BEM.dat,aroundtheisland_run2/Group002Sample0007ABS.dat
71_run2_15,aroundtheisland_run2,15,aroundtheisland_run2/Group003Sample0001,Group003,aroundtheisland_run2/Group003Sample0001SEM.dat,aroundtheisland_run2/Group003Sample0001BEM.dat,aroundtheisland_run2/Group004Sample0001BEM.dat,aroundtheisland_run2/Group003Sample0001ABS.dat
milliq_run2_16,aroundtheisland_run2,16,aroundtheisland_run2/Group003Sample0002,Group003,aroundtheisland_run2/Group003Sample0002SEM.dat,aroundtheisland_run2/Group003Sample0001BEM.dat,aroundtheisland_run2/Group004Sample0001BEM.dat,aroundtheisland_run2/Group003Sample0002ABS.dat
milliq_run2_17,aroundtheisland_run2,17,aroundtheisland_run2/Group003Sample0003,Group003,aroundtheisland_run2/Group003Sample0003SEM.dat,aroundtheisland_run2/Group003Sample0001BEM.dat,aroundtheisland_run2/Group004Sample0001BEM.dat,aroundtheisland_run2/Group003Sample0003ABS.dat
milliq_run2_18,aroundtheisland_run2,18,aroundtheisland_run2/Group003Sample0004,Group003,aroundtheisland_run2/Group003Sample0004SEM.dat,aroundtheisland_run2/Group003Sample0001BEM.dat,aroundtheisland_run2/Group004Sample0001BEM.dat,aroundtheisland_run2/Group003Sample0004ABS.dat
